sort,UniqueID,SurveyDate,Time,Visit,Observer,SurveyType,NoiseLevel,SPECIES,Count,TimeInterval,DISTANCE,FID,Strata,Plot,Station,Latitude,Longitude,Join_Count,YearLoss,Class_Name,ModisLCC,FIRENAME,YEAR,Disturbance,PKEY,PKEYm,Noise,JULIAN,JDAY,srise,start_time,TSSR,Interval,SS,RandomSel
6918,93PA-021-B,28-Jun-15,6:21:00 AM,1,CMC,HUM,Light,CHSP,1,3-4 min,50-100 m,569,93PA,21,B,53.80702949,-105.3965489,0,5,Open coniferous,6, ,0,Cutblock,93PA-021-B_1,93PA-021-B_1_H,1,178,0.487671233,4.55077272,6.35,0.074967803,3-5 min,93PA.021,0
6919,93PA-021-B,28-Jun-15,6:21:00 AM,1,CMC,HUM,Light,MAWA,1,2-3 min,0-49 m,569,93PA,21,B,53.80702949,-105.3965489,0,5,Open coniferous,6, ,0,Cutblock,93PA-021-B_1,93PA-021-B_1_H,1,178,0.487671233,4.55077272,6.35,0.074967803,0-3 min,93PA.021,0
6920,93PA-021-B,28-Jun-15,6:21:00 AM,1,CMC,HUM,Light,WTSP,1,0-1 min,0-49 m,569,93PA,21,B,53.80702949,-105.3965489,0,5,Open coniferous,6, ,0,Cutblock,93PA-021-B_1,93PA-021-B_1_H,1,178,0.487671233,4.55077272,6.35,0.074967803,0-3 min,93PA.021,0
6921,93PA-021-B,28-Jun-15,6:21:00 AM,1,CMC,HUM,Light,MAWA,1,0-1 min,0-49 m,569,93PA,21,B,53.80702949,-105.3965489,0,5,Open coniferous,6, ,0,Cutblock,93PA-021-B_1,93PA-021-B_1_H,1,178,0.487671233,4.55077272,6.35,0.074967803,0-3 min,93PA.021,0
6922,93PA-021-B,28-Jun-15,6:21:00 AM,1,CMC,HUM,Light,MAWA,1,1-2 min,0-49 m,569,93PA,21,B,53.80702949,-105.3965489,0,5,Open coniferous,6, ,0,Cutblock,93PA-021-B_1,93PA-021-B_1_H,1,178,0.487671233,4.55077272,6.35,0.074967803,0-3 min,93PA.021,0
6923,93PA-021-B,28-Jun-15,6:21:00 AM,1,CMC,HUM,Light,SWTH,1,9-10 min,0-49 m,569,93PA,21,B,53.80702949,-105.3965489,0,5,Open coniferous,6, ,0,Cutblock,93PA-021-B_1,93PA-021-B_1_H,1,178,0.487671233,4.55077272,6.35,0.074967803,5-10 min,93PA.021,0
6924,93PA-021-B,28-Jun-15,6:21:00 AM,1,CMC,HUM,Light,RCKI,1,3-4 min,0-49 m,569,93PA,21,B,53.80702949,-105.3965489,0,5,Open coniferous,6, ,0,Cutblock,93PA-021-B_1,93PA-021-B_1_H,1,178,0.487671233,4.55077272,6.35,0.074967803,3-5 min,93PA.021,0
6925,93PA-021-B,28-Jun-15,6:21:00 AM,1,CMC,HUM,Light,WTSP,1,0-1 min,0-49 m,569,93PA,21,B,53.80702949,-105.3965489,0,5,Open coniferous,6, ,0,Cutblock,93PA-021-B_1,93PA-021-B_1_H,1,178,0.487671233,4.55077272,6.35,0.074967803,0-3 min,93PA.021,0
6926,93PA-021-B,28-Jun-15,6:21:00 AM,1,CMC,HUM,Light,NAWA,1,6-7 min,0-49 m,569,93PA,21,B,53.80702949,-105.3965489,0,5,Open coniferous,6, ,0,Cutblock,93PA-021-B_1,93PA-021-B_1_H,1,178,0.487671233,4.55077272,6.35,0.074967803,5-10 min,93PA.021,0
6927,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,WTSP,2,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6928,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,SWTH,2,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6929,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,WIWR,1,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6930,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,SWTH,1,1-2 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6931,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,HAWO,1,5-6 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,5-10 min,93PA.021,0
6932,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,WTSP,1,5-6 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,5-10 min,93PA.021,0
6933,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,WISN,1,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6934,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,BLJA,1,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6935,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,MAWA,3,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6936,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,CHSP,2,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6937,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,CEDW,1,1-2 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6938,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,BOCH,1,1-2 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6939,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,RESQ,1,5-6 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,5-10 min,93PA.021,0
6940,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,UNDU,1,5-6 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,5-10 min,93PA.021,0
6941,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,ARU,None,GRAJ,1,1-2 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6955,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,BLJA,1,0-3 min,0-49 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6956,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,BOCH,1,3-5 min,50-100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,3-5 min,93PA.021,0
6957,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,CHSP,1,0-3 min,0-49 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6958,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,CHSP,1,5-10 min,0-49 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,5-10 min,93PA.021,0
6959,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,GRAJ,1,0-3 min,0-49 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6960,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,MAWA,1,0-3 min,0-49 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6961,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,MAWA,2,0-3 min,50-100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6962,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,MOWA,1,0-3 min,>100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6963,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,RESQ,1,5-10 min,0-49 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,5-10 min,93PA.021,0
6964,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,SWTH,2,0-3 min,50-100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6965,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,WIWR,1,0-3 min,50-100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6966,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,WTSP,1,5-10 min,>100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,5-10 min,93PA.021,0
6967,93PA-021-C,23-Jun-14,7:41:00 AM,1,KJK,HUM,None,WTSP,2,0-3 min,0-49 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,0,173,0.473972603,4.514123639,7.683333333,0.132050404,0-3 min,93PA.021,0
6968,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,SWTH,1,1-2 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6969,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,WTSP,1,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6970,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,SWTH,1,9-10 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,5-10 min,93PA.021,0
6971,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,SWTH,1,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6972,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,AMCR,1,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6973,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,WTSP,1,9-10 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,5-10 min,93PA.021,0
6974,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,WIWR,1,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6975,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,RBNU,1,3-4 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,3-5 min,93PA.021,0
6976,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,MAWA,1,8-9 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,5-10 min,93PA.021,0
6977,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,CHSP,1,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6978,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,MAWA,1,0-1 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6979,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,LISP,1,6-7 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,5-10 min,93PA.021,0
6980,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,ARU,Light,BCCH,2,4-5 min,ARU,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_A,1,178,0.487671233,4.550698282,6,0.060387572,3-5 min,93PA.021,0
6981,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,SWTH,1,5-6 min,>100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,5-10 min,93PA.021,0
6982,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,AMCR,1,2-3 min,>100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6983,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,AMRO,1,7-8 min,>100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,5-10 min,93PA.021,0
6984,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,WIWR,1,0-1 min,50-100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6985,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,WTSP,1,0-1 min,50-100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6986,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,MAWA,1,1-2 min,50-100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6987,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,RESQ,1,2-3 min,50-100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6988,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,SWTH,1,0-1 min,50-100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6989,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,RBNU,1,3-4 min,50-100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,3-5 min,93PA.021,0
6990,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,SWTH,1,1-2 min,50-100 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6991,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,MAWA,3,0-1 min,0-49 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6992,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,CHSP,1,0-1 min,0-49 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,0-3 min,93PA.021,0
6993,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,CHSP,1,3-4 min,0-49 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,3-5 min,93PA.021,0
6994,93PA-021-C,28-Jun-15,6:00:00 AM,1,CMC,HUM,Light,BCCH,2,4-5 min,0-49 m,570,93PA,21,C,53.80867484,-105.3980832,0,0,Open coniferous,6, ,0,Undisturbed,93PA-021-C_1,93PA-021-C_1_H,1,178,0.487671233,4.550698282,6,0.060387572,3-5 min,93PA.021,0
6995,93PA-021-D,23-Jun-14,7:16:00 AM,1,KJK,ARU,None,BBWA,1,0-1 min,ARU,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_A,0,173,0.473972603,4.514146812,7.266666667,0.114688327,0-3 min,93PA.021,0
6996,93PA-021-D,23-Jun-14,7:16:00 AM,1,KJK,ARU,None,RBNU,1,0-1 min,ARU,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_A,0,173,0.473972603,4.514146812,7.266666667,0.114688327,0-3 min,93PA.021,0
6997,93PA-021-D,23-Jun-14,7:16:00 AM,1,KJK,ARU,None,CHSP,1,5-6 min,ARU,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_A,0,173,0.473972603,4.514146812,7.266666667,0.114688327,5-10 min,93PA.021,0
6998,93PA-021-D,23-Jun-14,7:16:00 AM,1,KJK,ARU,None,WIWR,1,0-1 min,ARU,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_A,0,173,0.473972603,4.514146812,7.266666667,0.114688327,0-3 min,93PA.021,0
6999,93PA-021-D,23-Jun-14,7:16:00 AM,1,KJK,ARU,None,RESQ,2,0-1 min,ARU,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_A,0,173,0.473972603,4.514146812,7.266666667,0.114688327,0-3 min,93PA.021,0
7000,93PA-021-D,23-Jun-14,7:16:00 AM,1,KJK,ARU,None,MAWA,1,1-2 min,ARU,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_A,0,173,0.473972603,4.514146812,7.266666667,0.114688327,0-3 min,93PA.021,0
7001,93PA-021-D,23-Jun-14,7:16:00 AM,1,KJK,ARU,None,SWTH,2,0-1 min,ARU,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_A,0,173,0.473972603,4.514146812,7.266666667,0.114688327,0-3 min,93PA.021,0
7002,93PA-021-D,23-Jun-14,7:16:00 AM,1,KJK,ARU,None,MAWA,1,0-1 min,ARU,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_A,0,173,0.473972603,4.514146812,7.266666667,0.114688327,0-3 min,93PA.021,0
7003,93PA-021-D,23-Jun-14,7:16:00 AM,1,KJK,ARU,None,OVEN,1,0-1 min,ARU,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_A,0,173,0.473972603,4.514146812,7.266666667,0.114688327,0-3 min,93PA.021,0
7004,93PA-021-D,23-Jun-14,7:16:00 AM,1,KJK,ARU,None,WTSP,2,0-1 min,ARU,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_A,0,173,0.473972603,4.514146812,7.266666667,0.114688327,0-3 min,93PA.021,0
7005,93PA-021-D,23-Jun-14,7:16:00 AM,1,KJK,ARU,None,TEWA,1,1-2 min,ARU,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_A,0,173,0.473972603,4.514146812,7.266666667,0.114688327,0-3 min,93PA.021,0
7021,93PA-021-D,23-Jun-14,7:17:00 AM,1,KJK,HUM,None,BBWA,1,0-3 min,0-49 m,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_H,0,173,0.473972603,4.514146812,7.283333333,0.115382772,0-3 min,93PA.021,0
7022,93PA-021-D,23-Jun-14,7:17:00 AM,1,KJK,HUM,None,CHSP,1,3-5 min,0-49 m,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_H,0,173,0.473972603,4.514146812,7.283333333,0.115382772,3-5 min,93PA.021,0
7023,93PA-021-D,23-Jun-14,7:17:00 AM,1,KJK,HUM,None,CORA,1,0-3 min,>100 m,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_H,0,173,0.473972603,4.514146812,7.283333333,0.115382772,0-3 min,93PA.021,0
7024,93PA-021-D,23-Jun-14,7:17:00 AM,1,KJK,HUM,None,HAWO,1,5-10 min,50-100 m,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_H,0,173,0.473972603,4.514146812,7.283333333,0.115382772,5-10 min,93PA.021,0
7025,93PA-021-D,23-Jun-14,7:17:00 AM,1,KJK,HUM,None,MAWA,1,0-3 min,0-49 m,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_H,0,173,0.473972603,4.514146812,7.283333333,0.115382772,0-3 min,93PA.021,0
7026,93PA-021-D,23-Jun-14,7:17:00 AM,1,KJK,HUM,None,MAWA,1,5-10 min,0-49 m,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_H,0,173,0.473972603,4.514146812,7.283333333,0.115382772,5-10 min,93PA.021,0
7027,93PA-021-D,23-Jun-14,7:17:00 AM,1,KJK,HUM,None,OVEN,1,0-3 min,50-100 m,571,93PA,21,D,53.81038618,-105.4012176,0,0,Open Young Mixed,15, ,0,Undisturbed,93PA-021-D_1,93PA-021-D_1_H,0,173,0.473972603,4.514146812,7.283333333,0.115382772,0-3 min,93PA.021,0
